timestamp,value,clean_value,trend_component,regime,event_component,is_missing,is_outage,is_outlier
2018-02-06T06:00:00,37.857585,37.857585,25.688800,1,0.000000,0,0,0
2018-02-06T07:00:00,36.776869,36.776869,25.694782,1,0.000000,0,0,0
2018-02-06T08:00:00,40.368951,40.368951,25.700768,1,0.000000,0,0,0
2018-02-06T09:00:00,40.132716,40.132716,25.706758,1,0.000000,0,0,0
2018-02-06T10:00:00,37.871341,37.871341,25.712752,1,0.000000,0,0,0
2018-02-06T11:00:00,33.118797,33.118797,25.718750,1,0.000000,0,0,0
2018-02-06T12:00:00,34.221030,34.221030,25.724752,1,0.000000,0,0,0
2018-02-06T13:00:00,32.864698,32.864698,25.730758,1,0.000000,0,0,0
2018-02-06T14:00:00,33.042053,33.042053,25.736768,1,0.000000,0,0,0
2018-02-06T15:00:00,37.169640,37.169640,25.742782,1,0.000000,0,0,0
2018-02-06T16:00:00,35.058135,35.058135,25.748800,1,0.000000,0,0,0
2018-02-06T17:00:00,33.381266,33.381266,25.754822,1,0.000000,0,0,0
2018-02-06T18:00:00,33.408878,33.408878,25.760848,1,0.000000,0,0,0
2018-02-06T19:00:00,22.051907,22.051907,25.766878,0,0.000000,0,0,0
2018-02-06T20:00:00,25.360081,25.360081,25.772912,0,0.000000,0,0,0
2018-02-06T21:00:00,28.393916,28.393916,25.778950,0,0.000000,0,0,0
2018-02-06T22:00:00,30.643216,30.643216,25.784992,0,0.000000,0,0,0
2018-02-06T23:00:00,32.796101,32.796101,25.791038,0,0.000000,0,0,0
2018-02-07T00:00:00,33.404667,33.404667,25.797088,0,0.000000,0,0,0
2018-02-07T01:00:00,35.768421,35.768421,25.803142,0,0.000000,0,0,0
2018-02-07T02:00:00,39.414435,39.414435,25.809200,0,0.000000,0,0,0
2018-02-07T03:00:00,38.693123,38.693123,25.815262,0,0.000000,0,0,0
2018-02-07T04:00:00,41.335927,41.335927,25.821328,0,0.000000,0,0,0
2018-02-07T05:00:00,41.979233,41.979233,25.827398,0,0.000000,0,0,0
2018-02-07T06:00:00,40.069041,40.069041,25.833472,0,0.000000,0,0,0
2018-02-07T07:00:00,39.875509,39.875509,25.839550,0,0.000000,0,0,0
2018-02-07T08:00:00,37.805409,37.805409,25.845632,0,0.000000,0,0,0
2018-02-07T09:00:00,35.110198,35.110198,25.851718,0,0.000000,0,0,0
2018-02-07T10:00:00,32.939640,32.939640,25.857808,0,0.000000,0,0,0
2018-02-07T11:00:00,29.659650,29.659650,25.863902,0,0.000000,0,0,0
2018-02-07T12:00:00,26.390059,26.390059,25.870000,0,0.000000,0,0,0
2018-02-07T13:00:00,43.182202,43.182202,25.876102,3,0.000000,0,0,0
2018-02-07T14:00:00,21.885302,21.885302,25.882208,3,0.000000,0,0,0
2018-02-07T15:00:00,24.603255,24.603255,25.888318,3,0.000000,0,0,0
2018-02-07T16:00:00,31.727289,31.727289,25.894432,3,0.000000,0,0,0
2018-02-07T17:00:00,39.597398,39.597398,25.900550,3,0.000000,0,0,0
2018-02-07T18:00:00,44.897978,44.897978,25.906672,3,0.000000,0,0,0
2018-02-07T19:00:00,43.527476,43.527476,25.912798,3,0.000000,0,0,0
2018-02-07T20:00:00,27.894653,27.894653,25.918928,3,0.000000,0,0,0
2018-02-07T21:00:00,18.647531,18.647531,25.925062,0,0.000000,0,0,0
2018-02-07T22:00:00,26.372911,26.372911,25.931200,0,0.000000,0,0,0
2018-02-07T23:00:00,31.409228,31.409228,25.937342,0,0.000000,0,0,0
2018-02-08T00:00:00,32.606972,32.606972,25.943488,0,0.000000,0,0,0
2018-02-08T01:00:00,34.217594,34.217594,25.949638,0,0.000000,0,0,0
2018-02-08T02:00:00,35.618163,35.618163,25.955792,0,0.000000,0,0,0
2018-02-08T03:00:00,38.436254,38.436254,25.961950,0,0.000000,0,0,0
2018-02-08T04:00:00,37.151044,37.151044,25.968112,0,0.000000,0,0,0
2018-02-08T05:00:00,34.299674,34.299674,25.974278,0,0.000000,0,0,0
2018-02-08T06:00:00,31.976120,31.976120,25.980448,0,0.000000,0,0,0
2018-02-08T07:00:00,31.159933,31.159933,25.986622,0,0.000000,0,0,0
2018-02-08T08:00:00,30.688221,30.688221,25.992800,0,0.000000,0,0,0
2018-02-08T09:00:00,26.883203,26.883203,25.998982,0,0.000000,0,0,0
2018-02-08T10:00:00,26.128266,26.128266,26.005168,0,0.000000,0,0,0
2018-02-08T11:00:00,23.669729,23.669729,26.011358,0,0.000000,0,0,0
2018-02-08T12:00:00,20.149649,20.149649,26.017552,0,0.000000,0,0,0
2018-02-08T13:00:00,17.597790,17.597790,26.023750,0,0.000000,0,0,0
2018-02-08T14:00:00,15.927031,15.927031,26.029952,0,0.000000,0,0,0
2018-02-08T15:00:00,16.994108,16.994108,26.036158,0,0.000000,0,0,0
2018-02-08T16:00:00,17.363946,17.363946,26.042368,0,0.000000,0,0,0
2018-02-08T17:00:00,17.276353,17.276353,26.048582,0,0.000000,0,0,0
2018-02-08T18:00:00,21.742381,21.742381,26.054800,0,0.000000,0,0,0
2018-02-08T19:00:00,20.712423,20.712423,26.061022,0,0.000000,0,0,0
2018-02-08T20:00:00,18.857706,18.857706,26.067248,0,0.000000,0,0,0
2018-02-08T21:00:00,21.004755,21.004755,26.073478,0,0.000000,0,0,0
2018-02-08T22:00:00,13.552209,13.552209,26.079712,0,0.000000,0,0,0
2018-02-08T23:00:00,18.889278,18.889278,26.085950,0,0.000000,0,0,0
2018-02-09T00:00:00,18.776380,18.776380,26.092192,2,0.000000,0,0,0
2018-02-09T01:00:00,22.879000,22.879000,26.098438,2,0.000000,0,0,0
2018-02-09T02:00:00,25.387784,25.387784,26.104688,2,0.000000,0,0,0
2018-02-09T03:00:00,27.034377,27.034377,26.110942,2,0.000000,0,0,0
2018-02-09T04:00:00,25.312360,25.312360,26.117200,2,0.000000,0,0,0
2018-02-09T05:00:00,24.642039,24.642039,26.123462,2,0.000000,0,0,0
2018-02-09T06:00:00,23.722153,23.722153,26.129728,2,0.000000,0,0,0
2018-02-09T07:00:00,17.691000,17.691000,26.135998,2,0.000000,0,0,0
2018-02-09T08:00:00,17.604154,17.604154,26.142272,2,0.000000,0,0,0
2018-02-09T09:00:00,19.685865,19.685865,26.148550,2,0.000000,0,0,0
2018-02-09T10:00:00,17.809177,17.809177,26.154832,2,0.000000,0,0,0
2018-02-09T11:00:00,16.450721,16.450721,26.161118,2,0.000000,0,0,0
2018-02-09T12:00:00,15.597269,15.597269,26.167408,2,0.000000,0,0,0
2018-02-09T13:00:00,15.786780,15.786780,26.173702,2,0.000000,0,0,0
2018-02-09T14:00:00,12.585713,12.585713,26.180000,2,0.000000,0,0,0
2018-02-09T15:00:00,8.506387,8.506387,26.186302,2,0.000000,0,0,0
2018-02-09T16:00:00,31.589143,31.589143,26.192608,3,0.000000,0,0,0
2018-02-09T17:00:00,38.359352,38.359352,26.198918,3,0.000000,0,0,0
2018-02-09T18:00:00,38.017977,38.017977,26.205232,3,0.000000,0,0,0
2018-02-09T19:00:00,38.440808,38.440808,26.211550,3,0.000000,0,0,0
2018-02-09T20:00:00,37.951781,37.951781,26.217872,3,0.000000,0,0,0
2018-02-09T21:00:00,18.276614,18.276614,26.224198,0,0.000000,0,0,0
2018-02-09T22:00:00,21.025376,21.025376,26.230528,0,0.000000,0,0,0
2018-02-09T23:00:00,22.524825,22.524825,26.236862,0,0.000000,0,0,0
2018-02-10T00:00:00,24.231661,24.231661,26.243200,0,0.000000,0,0,0
2018-02-10T01:00:00,22.166992,22.166992,26.249542,0,0.000000,0,0,0
2018-02-10T02:00:00,27.321391,27.321391,26.255888,0,0.000000,0,0,0
2018-02-10T03:00:00,33.136044,33.136044,26.262238,0,0.000000,0,0,0
2018-02-10T04:00:00,42.921980,42.921980,26.268592,1,0.000000,0,0,0
2018-02-10T05:00:00,37.798267,37.798267,26.274950,1,0.000000,0,0,0
2018-02-10T06:00:00,38.215378,38.215378,26.281312,1,0.000000,0,0,0
2018-02-10T07:00:00,28.388260,28.388260,26.287678,0,0.000000,0,0,0
2018-02-10T08:00:00,31.602170,31.602170,26.294048,0,0.000000,0,0,0
2018-02-10T09:00:00,30.383686,30.383686,26.300422,0,0.000000,0,0,0
2018-02-10T10:00:00,23.621847,23.621847,26.306800,0,0.000000,0,0,0
2018-02-10T11:00:00,25.862930,25.862930,26.313182,0,0.000000,0,0,0
2018-02-10T12:00:00,26.261421,26.261421,26.319568,0,0.000000,0,0,0
2018-02-10T13:00:00,25.701582,25.701582,26.325958,0,0.000000,0,0,0
2018-02-10T14:00:00,24.397808,24.397808,26.332352,0,0.000000,0,0,0
2018-02-10T15:00:00,24.143170,24.143170,26.338750,0,0.000000,0,0,0
2018-02-10T16:00:00,22.460980,22.460980,26.345152,0,0.000000,0,0,0
2018-02-10T17:00:00,24.883011,24.883011,26.351558,0,0.000000,0,0,0
2018-02-10T18:00:00,31.061959,31.061959,26.357968,1,0.000000,0,0,0
2018-02-10T19:00:00,30.248837,30.248837,26.364382,1,0.000000,0,0,0
2018-02-10T20:00:00,27.472662,27.472662,26.370800,1,-4.854139,0,0,0
2018-02-10T21:00:00,28.960014,28.960014,26.377222,1,-3.500832,0,0,0
2018-02-10T22:00:00,33.118892,33.118892,26.383648,1,-2.524820,0,0,0
2018-02-10T23:00:00,34.223965,34.223965,26.390078,1,-1.820914,0,0,0
2018-02-11T00:00:00,40.956066,40.956066,26.396512,1,-1.313254,0,0,0
2018-02-11T01:00:00,40.192299,40.192299,26.402950,1,-0.947126,0,0,0
2018-02-11T02:00:00,41.538733,41.538733,26.409392,1,-0.683072,0,0,0
2018-02-11T03:00:00,29.073752,29.073752,26.415838,2,-0.492636,0,0,0
2018-02-11T04:00:00,35.031153,35.031153,26.422288,2,-0.355292,0,0,0
2018-02-11T05:00:00,35.404597,35.404597,26.428742,2,-0.256238,0,0,0
2018-02-11T06:00:00,31.554004,31.554004,26.435200,2,-0.184800,0,0,0
2018-02-11T07:00:00,29.132782,29.132782,26.441662,2,-0.133279,0,0,0
2018-02-11T08:00:00,27.936797,27.936797,26.448128,2,-0.096122,0,0,0
2018-02-11T09:00:00,26.106400,26.106400,26.454598,2,-0.069323,0,0,0
2018-02-11T10:00:00,24.121213,24.121213,26.461072,2,-0.049996,0,0,0
2018-02-11T11:00:00,23.456858,23.456858,26.467550,2,-0.036058,0,0,0
2018-02-11T12:00:00,34.620908,34.620908,26.474032,1,0.000000,0,0,0
2018-02-11T13:00:00,67.942195,67.942195,26.480518,1,0.000000,0,0,0
2018-02-11T14:00:00,57.086138,57.086138,26.487008,1,0.000000,0,0,0
2018-02-11T15:00:00,28.048095,28.048095,26.493502,2,0.000000,0,0,0
2018-02-11T16:00:00,18.145801,18.145801,26.500000,2,0.000000,0,0,0
2018-02-11T17:00:00,17.482008,17.482008,26.506502,2,0.000000,0,0,0
2018-02-11T18:00:00,15.645839,15.645839,26.513008,2,0.000000,0,0,0
2018-02-11T19:00:00,17.718539,17.718539,26.519518,2,0.000000,0,0,0
2018-02-11T20:00:00,43.772832,43.772832,26.526032,3,0.000000,0,0,0
2018-02-11T21:00:00,55.264771,55.264771,26.532550,3,0.000000,0,0,0
2018-02-11T22:00:00,52.595836,52.595836,26.539072,3,0.000000,0,0,0
2018-02-11T23:00:00,51.039851,51.039851,26.545598,3,0.000000,0,0,0
2018-02-12T00:00:00,28.694476,28.694476,26.552128,2,0.000000,0,0,0
2018-02-12T01:00:00,26.804232,26.804232,26.558662,2,0.000000,0,0,0
2018-02-12T02:00:00,28.151948,28.151948,26.565200,2,0.000000,0,0,0
2018-02-12T03:00:00,30.514756,30.514756,26.571742,2,0.000000,0,0,0
2018-02-12T04:00:00,31.590712,31.590712,26.578288,2,0.000000,0,0,0
2018-02-12T05:00:00,32.688826,32.688826,26.584838,2,0.000000,0,0,0
2018-02-12T06:00:00,37.903177,37.903177,26.591392,0,-1.948463,0,0,0
2018-02-12T07:00:00,38.229316,38.229316,26.597950,0,-1.620920,0,0,0
2018-02-12T08:00:00,71.002253,71.002253,26.604512,0,33.659896,0,0,1
2018-02-12T09:00:00,59.842975,59.842975,26.611078,0,25.150847,0,0,1
2018-02-12T10:00:00,50.800246,50.800246,26.617648,0,19.716732,0,0,1
2018-02-12T11:00:00,41.891496,41.891496,26.624222,0,14.796762,0,0,1
2018-02-12T12:00:00,36.044327,36.044327,26.630800,0,11.104485,0,0,1
2018-02-12T13:00:00,38.165576,38.165576,26.637382,0,8.333552,0,0,1
2018-02-12T14:00:00,32.632160,32.632160,26.643968,0,6.254058,0,0,0
2018-02-12T15:00:00,29.038003,29.038003,26.650558,0,4.693466,0,0,0
2018-02-12T16:00:00,27.411170,27.411170,26.657152,0,3.522292,0,0,0
2018-02-12T17:00:00,25.537942,25.537942,26.663750,0,2.643365,0,0,0
2018-02-12T18:00:00,21.718699,21.718699,26.670352,0,0.000000,0,0,0
2018-02-12T19:00:00,27.225629,27.225629,26.676958,0,0.000000,0,0,0
2018-02-12T20:00:00,28.744404,28.744404,26.683568,0,0.000000,0,0,0
2018-02-12T21:00:00,28.807112,28.807112,26.690182,0,0.000000,0,0,0
2018-02-12T22:00:00,28.797243,28.797243,26.696800,0,0.000000,0,0,0
2018-02-12T23:00:00,29.823514,29.823514,26.703422,0,0.000000,0,0,0
2018-02-13T00:00:00,31.988844,31.988844,26.710048,0,0.000000,0,0,0
2018-02-13T01:00:00,28.155172,28.155172,26.716678,0,0.000000,0,0,0
2018-02-13T02:00:00,30.317157,30.317157,26.723312,0,0.000000,0,0,0
2018-02-13T03:00:00,32.807837,32.807837,26.729950,0,0.000000,0,0,0
2018-02-13T04:00:00,33.831425,33.831425,26.736592,0,0.000000,0,0,0
2018-02-13T05:00:00,33.840166,33.840166,26.743238,0,0.000000,0,0,0
2018-02-13T06:00:00,35.229242,35.229242,26.749888,0,0.000000,0,0,0
2018-02-13T07:00:00,35.852640,35.852640,26.756542,0,0.000000,0,0,0
2018-02-13T08:00:00,36.585893,36.585893,26.763200,0,0.000000,0,0,0
2018-02-13T09:00:00,39.269276,39.269276,26.769862,0,0.000000,0,0,0
2018-02-13T10:00:00,35.795593,35.795593,26.776528,0,0.000000,0,0,0
2018-02-13T11:00:00,33.837722,33.837722,26.783198,0,0.000000,0,0,0
2018-02-13T12:00:00,31.500956,31.500956,26.789872,0,0.000000,0,0,0
2018-02-13T13:00:00,27.126320,27.126320,26.796550,0,0.000000,0,0,0
2018-02-13T14:00:00,26.677495,26.677495,26.803232,0,0.000000,0,0,0
2018-02-13T15:00:00,27.772666,27.772666,26.809918,0,0.000000,0,0,0
2018-02-13T16:00:00,25.640676,25.640676,26.816608,0,0.000000,0,0,0
2018-02-13T17:00:00,34.279070,34.279070,26.823302,1,0.000000,0,0,0
2018-02-13T18:00:00,26.003772,26.003772,26.830000,0,0.000000,0,0,0
2018-02-13T19:00:00,27.566060,27.566060,26.836702,0,0.000000,0,0,0
2018-02-13T20:00:00,27.381979,27.381979,26.843408,0,0.000000,0,0,0
2018-02-13T21:00:00,29.860997,29.860997,26.850118,0,0.000000,0,0,0
2018-02-13T22:00:00,35.583501,35.583501,26.856832,0,0.000000,0,0,0
2018-02-13T23:00:00,45.096226,45.096226,26.863550,1,0.000000,0,0,0
2018-02-14T00:00:00,43.384199,43.384199,26.870272,1,0.000000,0,0,0
2018-02-14T01:00:00,44.677614,44.677614,26.876998,1,0.000000,0,0,0
2018-02-14T02:00:00,45.412168,45.412168,26.883728,1,0.000000,0,0,0
2018-02-14T03:00:00,45.308111,45.308111,26.890462,1,0.000000,0,0,0
2018-02-14T04:00:00,46.117618,46.117618,26.897200,1,0.000000,0,0,0
2018-02-14T05:00:00,49.764909,49.764909,26.903942,1,0.000000,0,0,0
2018-02-14T06:00:00,49.508192,49.508192,26.910688,1,0.000000,0,0,0
2018-02-14T07:00:00,48.355835,48.355835,26.917438,1,0.000000,0,0,0
2018-02-14T08:00:00,46.051322,46.051322,26.924192,1,0.000000,0,0,0
2018-02-14T09:00:00,42.034321,42.034321,26.930950,1,0.000000,0,0,0
2018-02-14T10:00:00,39.146214,39.146214,26.937712,1,0.000000,0,0,0
2018-02-14T11:00:00,37.473415,37.473415,26.944478,1,0.000000,0,0,0
2018-02-14T12:00:00,37.351062,37.351062,26.951248,1,0.000000,0,0,0
2018-02-14T13:00:00,36.002081,36.002081,26.958022,1,0.000000,0,0,0
2018-02-14T14:00:00,45.848110,45.848110,26.964800,3,0.000000,0,0,0
2018-02-14T15:00:00,37.557724,37.557724,26.971582,3,0.000000,0,0,0
2018-02-14T16:00:00,30.080352,30.080352,26.978368,3,0.000000,0,0,0
2018-02-14T17:00:00,39.069671,39.069671,26.985158,3,0.000000,0,0,0
2018-02-14T18:00:00,20.485313,20.485313,26.991952,2,0.000000,0,0,0
2018-02-14T19:00:00,18.218378,18.218378,26.998750,2,0.000000,0,0,0
2018-02-14T20:00:00,17.121350,17.121350,27.005552,2,0.000000,0,0,0
2018-02-14T21:00:00,17.080051,17.080051,27.012358,2,0.000000,0,0,0
2018-02-14T22:00:00,17.406854,17.406854,27.019168,2,0.000000,0,0,0
2018-02-14T23:00:00,19.672945,19.672945,27.025982,2,0.000000,0,0,0
2018-02-15T00:00:00,22.135698,22.135698,27.032800,2,0.000000,0,0,0
2018-02-15T01:00:00,25.323127,25.323127,27.039622,2,0.000000,0,0,0
2018-02-15T02:00:00,25.132974,25.132974,27.046448,2,0.000000,0,0,0
2018-02-15T03:00:00,25.019150,25.019150,27.053278,2,0.000000,0,0,0
2018-02-15T04:00:00,25.410868,25.410868,27.060112,2,0.000000,0,0,0
2018-02-15T05:00:00,24.861999,24.861999,27.066950,2,0.000000,0,0,0
2018-02-15T06:00:00,26.279748,26.279748,27.073792,2,0.000000,0,0,0
2018-02-15T07:00:00,27.215671,27.215671,27.080638,2,0.000000,0,0,0
2018-02-15T08:00:00,26.512523,26.512523,27.087488,2,0.000000,0,0,0
2018-02-15T09:00:00,24.506095,24.506095,27.094342,2,0.000000,0,0,0
2018-02-15T10:00:00,24.451312,24.451312,27.101200,2,0.000000,0,0,0
2018-02-15T11:00:00,21.538857,21.538857,27.108062,2,0.000000,0,0,0
2018-02-15T12:00:00,32.430641,32.430641,27.114928,1,0.000000,0,0,0
2018-02-15T13:00:00,30.331161,30.331161,27.121798,1,0.000000,0,0,0
2018-02-15T14:00:00,28.968049,28.968049,27.128672,1,0.000000,0,0,0
2018-02-15T15:00:00,26.228489,26.228489,27.135550,1,0.000000,0,0,0
2018-02-15T16:00:00,25.381284,25.381284,27.142432,1,0.000000,0,0,0
2018-02-15T17:00:00,24.464505,24.464505,27.149318,1,0.000000,0,0,0
2018-02-15T18:00:00,25.417095,25.417095,27.156208,1,0.000000,0,0,0
2018-02-15T19:00:00,24.567055,24.567055,27.163102,1,0.000000,0,0,0
2018-02-15T20:00:00,26.750395,26.750395,27.163102,1,0.000000,0,0,0
2018-02-15T21:00:00,26.696863,26.696863,27.162400,1,0.000000,0,0,0
2018-02-15T22:00:00,29.829953,29.829953,27.161694,1,0.000000,0,0,0
2018-02-15T23:00:00,30.126931,30.126931,27.160984,1,0.000000,0,0,0
2018-02-16T00:00:00,32.312416,32.312416,27.160270,1,0.000000,0,0,0
2018-02-16T01:00:00,32.024722,32.024722,27.159552,1,0.000000,0,0,0
2018-02-16T02:00:00,34.679410,34.679410,27.158830,1,0.000000,0,0,0
2018-02-16T03:00:00,38.648316,38.648316,27.158104,1,0.000000,0,0,0
2018-02-16T04:00:00,25.103062,25.103062,27.157374,2,0.000000,0,0,0
2018-02-16T05:00:00,26.473375,26.473375,27.156640,2,0.000000,0,0,0
2018-02-16T06:00:00,-8.091810,-8.091810,27.155902,2,-31.874359,0,0,1
2018-02-16T07:00:00,-0.443414,-0.443414,27.155160,2,-24.302442,0,0,1
2018-02-16T08:00:00,7.168552,7.168552,27.154414,2,-18.529272,0,0,1
2018-02-16T09:00:00,11.219712,11.219712,27.153664,2,-14.127548,0,0,1
2018-02-16T10:00:00,13.543552,13.543552,27.152910,2,-10.771477,0,0,1
2018-02-16T11:00:00,16.235129,16.235129,27.152152,2,-8.212657,0,0,1
2018-02-16T12:00:00,11.682326,11.682326,27.151390,2,-6.261698,0,0,0
2018-02-16T13:00:00,13.069551,13.069551,27.150624,2,-4.774200,0,0,0
2018-02-16T14:00:00,12.778077,12.778077,27.149854,2,-3.640064,0,0,0
2018-02-16T15:00:00,12.701126,12.701126,27.149080,2,-2.775348,0,0,0
2018-02-16T16:00:00,13.182286,13.182286,27.148302,2,-2.116050,0,0,0
2018-02-16T17:00:00,12.317707,12.317707,27.147520,2,-1.613371,0,0,0
2018-02-16T18:00:00,36.913745,36.913745,27.146734,3,-1.230107,0,0,0
2018-02-16T19:00:00,37.450816,37.450816,27.145944,3,-0.937889,0,0,0
2018-02-16T20:00:00,23.795307,23.795307,27.145150,3,-0.715088,0,0,0
2018-02-16T21:00:00,18.978691,18.978691,27.144352,3,-0.545215,0,0,0
2018-02-16T22:00:00,18.986772,18.986772,27.143550,0,-0.415697,0,0,0
2018-02-16T23:00:00,27.440403,27.440403,27.142744,0,0.000000,0,0,0
2018-02-17T00:00:00,27.121539,27.121539,27.141934,0,0.000000,0,0,0
2018-02-17T01:00:00,29.203380,29.203380,27.141120,0,0.000000,0,0,0
2018-02-17T02:00:00,31.066339,31.066339,27.140302,0,0.000000,0,0,0
2018-02-17T03:00:00,32.150573,32.150573,27.139480,0,0.000000,0,0,0
2018-02-17T04:00:00,34.231429,34.231429,27.138654,0,0.000000,0,0,0
2018-02-17T05:00:00,36.715878,36.715878,27.137824,0,0.000000,0,0,0
2018-02-17T06:00:00,36.270304,36.270304,27.136990,0,0.000000,0,0,0
2018-02-17T07:00:00,38.350668,38.350668,27.136152,0,0.000000,0,0,0
2018-02-17T08:00:00,35.513580,35.513580,27.135310,0,0.000000,0,0,0
2018-02-17T09:00:00,32.305955,32.305955,27.134464,0,0.000000,0,0,0
2018-02-17T10:00:00,34.850637,34.850637,27.133614,0,0.000000,0,0,0
2018-02-17T11:00:00,35.132498,35.132498,27.132760,0,0.000000,0,0,0
2018-02-17T12:00:00,31.562846,31.562846,27.131902,0,0.000000,0,0,0
2018-02-17T13:00:00,29.865192,29.865192,27.131040,0,0.000000,0,0,0
2018-02-17T14:00:00,26.313875,26.313875,27.130174,0,0.000000,0,0,0
2018-02-17T15:00:00,26.183043,26.183043,27.129304,0,0.000000,0,0,0
2018-02-17T16:00:00,24.264702,24.264702,27.128430,0,0.000000,0,0,0
2018-02-17T17:00:00,25.295886,25.295886,27.127552,0,0.000000,0,0,0
2018-02-17T18:00:00,22.345190,22.345190,27.126670,0,0.000000,0,0,0
2018-02-17T19:00:00,22.581041,22.581041,27.125784,0,0.000000,0,0,0
2018-02-17T20:00:00,22.098387,22.098387,27.124894,0,0.000000,0,0,0
2018-02-17T21:00:00,17.076744,17.076744,27.124000,0,0.000000,0,0,0
2018-02-17T22:00:00,21.786477,21.786477,27.123102,0,0.000000,0,0,0
2018-02-17T23:00:00,22.228308,22.228308,27.122200,0,0.000000,0,0,0
2018-02-18T00:00:00,19.841069,19.841069,27.121294,0,0.000000,0,0,0
2018-02-18T01:00:00,22.703056,22.703056,27.120384,0,0.000000,0,0,0
2018-02-18T02:00:00,28.360894,28.360894,27.119470,0,0.000000,0,0,0
2018-02-18T03:00:00,33.186786,33.186786,27.118552,0,0.000000,0,0,0
2018-02-18T04:00:00,32.502635,32.502635,27.117630,0,0.000000,0,0,0
2018-02-18T05:00:00,31.921203,31.921203,27.116704,0,0.000000,0,0,0
2018-02-18T06:00:00,27.478955,27.478955,27.115774,0,0.000000,0,0,0
2018-02-18T07:00:00,33.419813,33.419813,27.114840,0,0.000000,0,0,0
2018-02-18T08:00:00,6.340492,6.340492,27.113902,0,-21.005877,0,0,1
2018-02-18T09:00:00,12.930623,12.930623,27.112960,0,-16.316698,0,0,1
2018-02-18T10:00:00,19.327320,19.327320,27.112014,0,-12.674292,0,0,1
2018-02-18T11:00:00,24.974501,24.974501,27.111064,0,-9.844988,0,0,1
2018-02-18T12:00:00,24.461417,24.461417,27.110110,0,-7.647273,0,0,1
2018-02-18T13:00:00,24.411908,24.411908,27.109152,0,-5.940159,0,0,0
2018-02-18T14:00:00,24.783743,24.783743,27.108190,0,-4.614127,0,0,0
2018-02-18T15:00:00,20.424636,20.424636,27.107224,0,-3.584107,0,0,0
2018-02-18T16:00:00,15.006264,15.006264,27.106254,0,-2.784020,0,0,0
2018-02-18T17:00:00,30.418127,30.418127,27.105280,0,-2.162539,0,0,0
2018-02-18T18:00:00,28.150090,28.150090,27.104302,0,-1.679791,0,0,0
2018-02-18T19:00:00,24.466918,24.466918,27.103320,0,-1.304808,0,0,0
2018-02-18T20:00:00,21.796541,21.796541,27.102334,0,-1.013534,0,0,0
2018-02-18T21:00:00,22.082665,22.082665,27.101344,0,-0.787281,0,0,0
2018-02-18T22:00:00,24.894804,24.894804,27.100350,0,0.000000,0,0,0
2018-02-18T23:00:00,27.214879,27.214879,27.099352,0,0.000000,0,0,0
2018-02-19T00:00:00,30.072318,30.072318,27.098350,0,0.000000,0,0,0
2018-02-19T01:00:00,33.612667,33.612667,27.097344,0,0.000000,0,0,0
2018-02-19T02:00:00,30.136559,30.136559,27.096334,0,0.000000,0,0,0
2018-02-19T03:00:00,30.356006,30.356006,27.095320,0,0.000000,0,0,0
2018-02-19T04:00:00,30.818226,30.818226,27.094302,0,0.000000,0,0,0
2018-02-19T05:00:00,34.507548,34.507548,27.093280,0,0.000000,0,0,0
2018-02-19T06:00:00,35.496111,35.496111,27.092254,0,0.000000,0,0,0
2018-02-19T07:00:00,36.915377,36.915377,27.091224,0,0.000000,0,0,0
2018-02-19T08:00:00,35.415890,35.415890,27.090190,0,0.000000,0,0,0
2018-02-19T09:00:00,31.265942,31.265942,27.089152,0,0.000000,0,0,0
2018-02-19T10:00:00,34.673319,34.673319,27.088110,0,0.000000,0,0,0
2018-02-19T11:00:00,33.182253,33.182253,27.087064,0,0.000000,0,0,0
2018-02-19T12:00:00,30.295691,30.295691,27.086014,0,0.000000,0,0,0
2018-02-19T13:00:00,29.076131,29.076131,27.084960,0,0.000000,0,0,0
2018-02-19T14:00:00,29.946433,29.946433,27.083902,0,0.000000,0,0,0
2018-02-19T15:00:00,32.825803,32.825803,27.082840,0,0.000000,0,0,0
2018-02-19T16:00:00,29.406069,29.406069,27.081774,0,0.000000,0,0,0
2018-02-19T17:00:00,26.818282,26.818282,27.080704,0,0.000000,0,0,0
2018-02-19T18:00:00,25.698242,25.698242,27.079630,0,0.000000,0,0,0
2018-02-19T19:00:00,26.992747,26.992747,27.078552,0,0.000000,0,0,0
2018-02-19T20:00:00,27.557962,27.557962,27.077470,0,0.000000,0,0,0
2018-02-19T21:00:00,28.067781,28.067781,27.076384,0,0.000000,0,0,0
2018-02-19T22:00:00,29.606042,29.606042,27.075294,0,0.000000,0,0,0
2018-02-19T23:00:00,32.949929,32.949929,27.074200,0,0.000000,0,0,0
2018-02-20T00:00:00,29.402332,29.402332,27.073102,0,0.000000,0,0,0
2018-02-20T01:00:00,27.228777,27.228777,27.072000,0,0.000000,0,0,0
2018-02-20T02:00:00,32.053379,32.053379,27.070894,0,0.000000,0,0,0
2018-02-20T03:00:00,38.811102,38.811102,27.069784,0,0.000000,0,0,0
2018-02-20T04:00:00,37.669498,37.669498,27.068670,0,0.000000,0,0,0
2018-02-20T05:00:00,41.216722,41.216722,27.067552,0,0.000000,0,0,0
2018-02-20T06:00:00,39.962121,39.962121,27.066430,0,0.000000,0,0,0
2018-02-20T07:00:00,43.427754,43.427754,27.065304,0,0.000000,0,0,0
2018-02-20T08:00:00,41.557568,41.557568,27.064174,0,0.000000,0,0,0
